"Date","Name","Age","Cyst","Status","GC","GC_loc","T","T_antibody","Temp_max","Rain_median_30days","Temp_min","Temp_midpoint","Rain_count","Z_gc","Z_t","Leader"
"9/1/09","OUP",-2.62005378568473,0,"F",37.32437352,"UM",53.98415487,"Pantex",16.4,9.5,9.3,-0.217914770376501,26,1.51801763259516,1.63592658070959,0
"10/8/09","OUP",-2.51005378568473,0,"F",35.48327295,"UM",29.79724182,"Pantex",15.3,0.4,9.6,-0.617914770376501,27,1.35635215341445,0.337161910467085,0
"5/4/10","MAT",1.41994621431527,0,"L",33.17916179,"UM",45.32086877,"Pantex",15.8,1,10.4,0.0320852296234992,20,1.14178091691436,1.25363913579529,1
"5/5/10","WEB",-1.52005378568473,0,"L",31.63900172,"UM",65.09666638,"Pantex",15.3,1,8.9,-0.967914770376501,20,0.989874866875185,2.04500733883933,1
"6/10/10","OPT",-1.47005378568473,0,"L",28.90750759,"UM",42.5,"Pantex",14.9,0.1,8.2,-1.5179147703765,30,0.701318781728515,1.1131936548552,1
"6/10/10","RHI",-1.27005378568473,1,"F",28.42429146,"UM",30.71428571,"Pantex",14.9,0.1,8.2,-1.5179147703765,30,0.647444645935304,0.40340772528821,0
"6/10/10","YID",-0.650053785684733,1,"F",22.89886143,"UM",32.94117647,"Pantex",14.9,0.1,8.2,-1.5179147703765,30,-0.0433728570936765,0.556380340252413,0
"6/10/10","DUM",-0.580053785684735,0,"F",31.8445947,"UM",47.14285714,"Pantex",14.9,0.1,8.2,-1.5179147703765,30,1.0105749675377,1.33977888825019,0
"6/10/10","TAR",1.65994621431527,1,"F",22.74518957,"UM",30.48387097,"Pantex",14.9,0.1,8.2,-1.5179147703765,30,-0.0648925458855188,0.386950858315539,0
"6/10/10","DUB",3.02994621431527,0,"F",27.28793866,"UM",35.68965517,"Pantex",14.9,0.1,8.2,-1.5179147703765,30,0.517053812825761,0.731517634867253,0
"6/14/10","AVO",-1.19005378568473,0,"L",19.04660418,"UM",37.14285714,"Pantex",16.6,1,8.4,-0.5679147703765,30,-0.632053762928621,0.8187407349899,1
"6/14/10","RWA",3.82994621431527,0,"F",18.69885102,"UM",22.77777778,"Pantex",16.6,1,8.4,-0.5679147703765,30,-0.690943943475234,-0.249919599526695,0
"6/18/10","WEB",-1.40005378568473,0,"L",19.0923902,"UM",23.53846154,"Pantex",14.9,4.5,8.4,-1.4179147703765,30,-0.624380359281053,-0.178126434834948,1
"6/19/10","DEV",0.849946214315267,0,"L",26.18299581,"UM",40.34482759,"Pantex",16.3,7.5,9.3,-0.2679147703765,30,0.384952221295599,0.999460310693244,1
"6/19/10","DJI",2.84994621431527,0,"F",19.86102667,"UM",23,"Pantex",16.3,7.5,9.3,-0.2679147703765,30,-0.498239442532351,-0.228701358613238,0
"7/24/10","NIK",1.54994621431527,0,"L",17.0837145,"UM",36.42857143,"Pantex",13.2,14.5,8.1,-2.4179147703765,11,-0.979650831593737,0.776303252916161,1
"7/24/10","SON",1.61994621431527,0,"L",17.79719668,"UM",32.45901639,"Pantex",13.2,14.5,8.1,-2.4179147703765,11,-0.848889278746747,0.52415531402133,1
"7/24/10","LEB",2.16994621431527,0,"L",15.37783629,"UM",39.25925926,"Pantex",13.2,14.5,8.1,-2.4179147703765,11,-1.31585507963973,0.939849927502923,1
"8/7/10","OUP",-1.68005378568473,0,"B",23.7982111,"UM",47.14285714,"Pantex",15.5,19,8.4,-1.1179147703765,24,0.0797437982101136,1.33977888825019,0
"8/7/10","BUM",-1.31005378568473,0,"L",16.42693736,"UM",27.66233766,"Pantex",15.5,19,8.4,-1.1179147703765,24,-1.10494041021636,0.174685956693682,1
"8/7/10","OPT",-1.31005378568473,0,"L",23.84529108,"UM",51.09375,"Pantex",15.5,19,8.4,-1.1179147703765,24,0.0860600133242892,1.51566413351125,1
"8/7/10","RHI",-1.12005378568473,1,"F",17.18969679,"UM",20.35714286,"Pantex",15.5,19,8.4,-1.1179147703765,24,-0.959885617155119,-0.495463978853637,0
"8/7/10","YID",-0.490053785684735,1,"F",23.42742094,"UM",62.17391304,"Pantex",15.5,19,8.4,-1.1179147703765,24,0.0295576892319619,1.94461196575783,0
"8/7/10","DUM",-0.420053785684734,0,"F",24.56441614,"UM",49.28571429,"Pantex",15.5,19,8.4,-1.1179147703765,24,0.181017255980496,1.43692651179418,0
"8/7/10","YEL",1.13994621431527,0,"L",17.49084697,"UM",26.52173913,"Pantex",15.5,19,8.4,-1.1179147703765,24,-0.904380589329006,0.0826625133872454,1
"8/7/10","TAR",1.81994621431527,1,"F",20.82463688,"UM",33.81818182,"Pantex",15.5,19,8.4,-1.1179147703765,24,-0.346825665192202,0.613803655666347,0
"8/30/10","OUP",-1.62005378568473,0,"B",29.34659925,"UM",38.91891892,"Pantex",14.5,15,8.5,-1.5679147703765,26,0.749498143746037,0.920821459873583,0
"8/30/10","GOH",-0.700053785684734,0,"L",32.26426521,"UM",42.5,"Pantex",14.5,15,8.5,-1.5679147703765,26,1.05241777176051,1.1131936548552,1
"8/30/10","FRA",2.74994621431527,0,"F",28.7337925,"UM",58.05194805,"Pantex",14.5,15,8.5,-1.5679147703765,26,0.682055544526625,1.79469532374915,0
"8/30/10","DUB",3.25994621431527,0,"F",21.91854449,"UM",33.82978723,"Pantex",14.5,15,8.5,-1.5679147703765,26,-0.183207007814293,0.614553513476239,0
"9/2/10","OPT",-1.24005378568473,0,"L",24.03355297,"UM",40.85106383,"Pantex",14.9,15,8.2,-1.5179147703765,26,0.111193062188713,1.0267122864897,1
"9/2/10","RHI",-1.05005378568473,1,"F",22.40118803,"UM",24.21686747,"Pantex",14.9,15,8.2,-1.5179147703765,26,-0.11359715497467,-0.116029494710886,0
"9/2/10","YID",-0.420053785684734,1,"F",28.27147513,"UM",50.76923077,"Pantex",14.9,15,8.2,-1.5179147703765,26,0.630216268996665,1.50173902093079,0
"9/2/10","DUM",-0.350053785684734,0,"F",26.19925559,"UM",50,"Pantex",14.9,15,8.2,-1.5179147703765,26,0.386936280823439,1.46837254577213,0
"9/2/10","TAR",1.88994621431527,1,"F",21.97013827,"UM",26.53846154,"Pantex",14.9,15,8.2,-1.5179147703765,26,-0.175693042591265,0.0840400501028287,0
"9/3/10","BUM",-1.24005378568473,0,"L",24.9750652,"UM",32.5,"Pantex",16.8,14,8.5,-0.4179147703765,26,0.234002325051094,0.526912994958553,1
"9/3/10","LEA",-1.12005378568473,0,"L",27.13701767,"UM",33.75,"Pantex",16.8,14,8.5,-0.4179147703765,26,0.499329196258385,0.609393035143486,1
"9/4/10","OLA",-2.10005378568473,0,"L",38.90128211,"UM",47.30769231,"Pantex",16.6,13.5,8.5,-0.5179147703765,26,1.65026635834638,1.34740703469467,1
"9/4/10","MOB",0.609946214315267,1,"F",15.69778266,"UM",21.25,"Pantex",16.6,13.5,8.5,-0.5179147703765,26,-1.25004431672377,-0.401652939287844,0
"9/6/10","HOU",-0.960053785684734,0,"L",21.88070813,"UM",32.90322581,"Pantex",16.3,7,9,-0.4179147703765,26,-0.188728633176383,0.553861076076312,1
"9/6/10","KNU",1.76994621431527,1,"F",26.92801848,"UM",27.93103448,"Pantex",16.3,7,9,-0.4179147703765,26,0.474620237290278,0.195811898538016,0
"9/9/10","HOO",-1.75005378568473,0,"L",37.39666408,"UM",39.54545455,"Pantex",16.3,6,8.4,-0.717914770376501,26,1.52420154045736,0.955723891274176,1
"9/9/10","WEB",-1.17005378568473,0,"L",21.68425978,"UM",28.5,"Pantex",16.3,6,8.4,-0.717914770376501,26,-0.217551562066681,0.239883196684136,1
"9/9/10","LEB",2.28994621431527,0,"L",41.86124547,"UM",42.5,"Pantex",16.3,6,8.4,-0.717914770376501,26,1.88463266672235,1.1131936548552,1
"9/20/10","DIK",-2.67005378568473,0,"B",17.19766889,"UM",30.44955282,"Pantex",15.2,2.9,8,-1.4679147703765,21,-0.958403788399798,0.384489122058364,0
"10/2/10","HOO",-1.69005378568473,0,"L",29.77786365,"UM",29.18918919,"Pantex",15.6,0.8,8.3,-1.1179147703765,25,0.796122009862601,0.292103317649381,1
"10/2/10","WEB",-1.11005378568473,0,"L",22.16104395,"UM",27.80487805,"Pantex",15.6,0.8,8.3,-1.1179147703765,25,-0.148042721627189,0.185918438454347,1
"10/2/10","GOH",-0.610053785684734,0,"L",20.28769972,"UM",29.55882353,"Pantex",15.6,0.8,8.3,-1.1179147703765,25,-0.43030907419669,0.319604923384815,1
"10/2/10","SAW",1.03994621431527,0,"L",29.74324985,"UM",45.88235294,"Pantex",15.6,0.8,8.3,-1.1179147703765,25,0.792404925128502,1.28054865963921,1
"10/2/10","FRA",2.83994621431527,0,"F",25.10935734,"UM",37.21690817,"Pantex",15.6,0.8,8.3,-1.1179147703765,25,0.25114083828256,0.823093512071546,0
"10/2/10","DUB",3.34994621431527,0,"F",16.99069501,"UM",24.84375,"Pantex",15.6,0.8,8.3,-1.1179147703765,25,-0.997099844908102,-0.0601760472920785,0
"10/5/10","VOD",-3.08005378568473,0,"B",20.23792135,"UM",33.26086957,"Pantex",16.5,0.65,8.1,-0.7679147703765,25,-0.438160262438399,0.577487918908252,0
"10/5/10","OUP",-1.52005378568473,0,"B",22.08541692,"UM",42.5,"Pantex",16.5,0.65,8.1,-0.7679147703765,25,-0.158967763474895,1.1131936548552,0
"10/5/10","HOU",-0.880053785684733,0,"L",30.24119964,"UM",31.93548387,"Pantex",16.5,0.65,8.1,-0.7679147703765,25,0.845466609509556,0.48861856910238,1
"10/5/10","TEQ",-0.580053785684735,0,"B",31.36301581,"UM",39.6,"Pantex",16.5,0.65,8.1,-0.7679147703765,25,0.961874777933465,0.958736243903864,0
"10/5/10","MAT",1.83994621431527,0,"L",25.47520791,"UM",35.91549296,"Pantex",16.5,0.65,8.1,-0.7679147703765,25,0.297370154141888,0.745303276902805,1
"8/20/12","AVO",0.999946214315266,0,"L",20.28659277,"UM",37.34917295,"Pantex",15.6,9.75,8.3,-1.1179147703765,29,-0.430483456025811,0.830846632677534,1
"8/29/12","ZEU",3.76994621431527,0,"L",34.99872153,"UM",40.3825865,"Pantex",14.5,8.9,8.1,-1.7679147703765,29,1.31240884942769,1.001504737792,1
"9/4/12","MHE",-0.180053785684734,0,"L",25.05703807,"UM",31.73740658,"Pantex",16.6,5.75,9.2,-0.1679147703765,29,0.244474718458193,0.475021205509144,1
"9/4/12","HOO",0.229946214315266,0,"L",31.46123495,"UM",61.54442997,"Pantex",16.6,5.75,9.2,-0.1679147703765,29,0.971867719380708,1.92237236960676,1
"9/4/12","KNU",3.76994621431527,1,"F",27.11637846,"UM",22.17646015,"Pantex",16.6,5.75,9.2,-0.1679147703765,29,0.49689760629926,-0.308389504831701,0
"9/4/12","DJI",5.05994621431527,0,"F",29.16760361,"UM",37.41542206,"Pantex",16.6,5.75,9.2,-0.1679147703765,29,0.72994544568667,0.834719720691723,0
"9/5/12","MUL",-1.35005378568473,0,"L",26.4116065,"UM",55.8083181,"Pantex",11.8,5.75,8.4,-2.9679147703765,29,0.412735421832412,1.70855461435889,1
"9/5/12","OSC",-1.26005378568473,0,"L",16.408199,"UM",33.38347146,"Pantex",11.8,5.75,8.4,-2.9679147703765,29,-1.10858809230712,0.585528872701937,1
"9/5/12","JOH",0.00994621431526532,0,"L",23.42202352,"UM",25.9149946,"Pantex",11.8,5.75,8.4,-2.9679147703765,29,0.0288213025080583,0.0320843784519017,1
"9/5/12","GOH",1.31994621431527,0,"L",19.32709857,"UM",22.09242454,"Pantex",11.8,5.75,8.4,-2.9679147703765,29,-0.585331659440828,-0.316686837207878,1
"9/6/12","SHM",-1.86005378568473,0,"F",28.89485488,"UM",26.90680878,"Pantex",11.9,5.25,9.1,-2.5679147703765,29,0.699919638575085,0.114165130040664,0
"9/6/12","NOH",-1.21005378568473,0,"L",24.07252909,"UM",46.65297629,"Pantex",11.9,5.25,9.1,-2.5679147703765,29,0.116371787675662,1.31695003720468,1
"9/6/12","WAL",-1.18005378568473,0,"L",60.15581344,"UM",44.10351858,"Pantex",11.9,5.25,9.1,-2.5679147703765,29,3.04339714695275,1.19413329806486,1
"9/6/12","DIK",-0.710053785684734,0,"F",14.15188571,"UM",16.99296347,"Pantex",11.9,5.25,9.1,-2.5679147703765,29,-1.58136911451897,-0.890229396802908,0
"9/9/12","AVO",1.04994621431527,0,"L",17.22818239,"UM",40.9255009,"Pantex",13.9,5,9.3,-1.4679147703765,29,-0.952738374671186,1.03069091798909,1
"9/10/12","DIK",-0.700053785684734,0,"F",19.67577498,"UM",26.07733299,"Pantex",15.4,5,9.9,-0.4179147703765,29,-0.528188834003784,0.0457319875572451,0
"9/10/12","TEQ",1.34994621431527,0,"F",23.6182735,"UM",24.80557978,"Pantex",15.4,5,9.9,-0.4179147703765,29,0.055487817690278,-0.063536397553196,0
"9/10/12","KNU",3.77994621431527,1,"F",26.5748685,"UM",48.30486226,"Pantex",15.4,5,9.9,-0.4179147703765,29,0.432429952600572,1.3929942639333,0
"9/13/12","VOD",-1.14005378568473,0,"B",41.38313519,"UM",61.27107805,"Pantex",16.3,5,10.8,0.4820852296235,30,1.84792116836787,1.9126439380849,0
"9/13/12","MHE",-0.150053785684733,0,"L",17.60184319,"UM",22.69496957,"Pantex",16.3,5,10.8,0.4820852296235,30,-0.884163568664599,-0.257879284368165,1
"9/13/12","SAW",2.98994621431527,0,"F",25.7176466,"UM",25.06189363,"Pantex",16.3,5,10.8,0.4820852296235,30,0.327640683000497,-0.0410700887906059,0
"9/14/12","ZEU",3.80994621431527,0,"L",28.66090144,"UM",41.36156957,"Pantex",15.1,5,11.1,0.0320852296234992,30,0.67393795784777,1.05385422370115,1
"11/19/12","MHE",0.0299462143152667,0,"L",26.62693728,"UM",29.41659574,"Pantex",16.1,0,8.1,-0.967914770376501,29,0.438685644440763,0.309063786423757,1
"6/6/13","TAL",-3.01005378568473,0,"L",12.05704746,"UM",14.04755408,"Pantex",15.5,1.8,8.8,-0.9179147703765,27,-2.09334881161198,-1.30623432253874,1
"6/6/13","PHO",-1.10005378568473,0,"B",15.92556755,"UM",17.6005905,"Pantex",15.5,1.8,8.8,-0.9179147703765,27,-1.20400289507525,-0.813447336441378,0
"6/6/13","WAL",-0.430053785684734,0,"L",20.36653511,"UM",46.71693221,"Pantex",15.5,1.8,8.8,-0.9179147703765,27,-0.417914256230466,1.31994400465685,1
"6/6/13","TYS",0.409946214315266,0,"B",21.8730077,"UM",33.80213238,"Pantex",15.5,1.8,8.8,-0.9179147703765,27,-0.189853559862786,0.612766232607795,0
"6/6/13","HOO",0.989946214315266,0,"L",23.92970906,"UM",48.41218379,"Pantex",15.5,1.8,8.8,-0.9179147703765,27,0.0973543021731475,1.39784443659526,1
"6/7/13","DIE",-1.37005378568473,0,"L",25.33896786,"UM",45.80854197,"Pantex",15.1,1.8,8.9,-1.0679147703765,27,0.280232746427692,1.27703007514518,1
"6/7/13","MUL",-0.590053785684734,0,"F",24.75170345,"UM",34.10903418,"Pantex",15.1,1.8,8.9,-1.0679147703765,27,0.205291500501016,0.632519292969521,0
"6/7/13","NOH",-0.450053785684734,0,"L",25.48561833,"UM",42.74295414,"Pantex",15.1,1.8,8.9,-1.0679147703765,27,0.298675891939894,1.12565142109311,1
"6/7/13","WAL",-0.430053785684734,0,"L",22.26041689,"UM",53.44067373,"Pantex",15.1,1.8,8.9,-1.0679147703765,27,-0.133743901389783,1.6138131205603,1
"6/7/13","TYS",0.409946214315266,0,"B",20.02372595,"UM",42.01941762,"Pantex",15.1,1.8,8.9,-1.0679147703765,27,-0.47216558328039,1.08834005980605,0
"6/7/13","MHE",0.579946214315266,0,"L",23.44962292,"UM",32.34776796,"Pantex",15.1,1.8,8.9,-1.0679147703765,27,0.0325849909169077,0.516652105190197,1
"6/7/13","MOB",3.36994621431527,1,"F",24.21421224,"UM",31.26603306,"Pantex",15.1,1.8,8.9,-1.0679147703765,27,0.135126729966076,0.442318610606866,0
"6/7/13","KNU",4.51994621431527,1,"F",22.40435091,"UM",27.86279252,"Pantex",15.1,1.8,8.9,-1.0679147703765,27,-0.113145948638365,0.190465778001281,0
"6/7/13","DJI",5.81994621431527,0,"F",18.72203073,"UM",24.53083134,"Pantex",15.1,1.8,8.9,-1.0679147703765,27,-0.686984645235634,-0.087877786717808,0
"7/8/13","DIE",-1.28005378568473,0,"L",23.5988387,"UM",35.27974193,"Pantex",14.4,16.25,8.8,-1.4679147703765,29,0.0528569145592324,0.706271270302222,1
"7/8/13","TYS",0.499946214315266,0,"B",25.76378038,"UM",38.84997214,"Pantex",14.4,16.25,8.8,-1.4679147703765,29,0.333368547819443,0.916946373516551,0
"7/8/13","MHE",0.669946214315265,0,"L",21.20073886,"UM",19.89958181,"Pantex",14.4,16.25,8.8,-1.4679147703765,29,-0.289621218504942,-0.545146371516057,1
"7/9/13","ZEU",4.62994621431527,0,"L",27.86574894,"UM",28.54926914,"Pantex",15.1,16.25,8.9,-1.0679147703765,29,0.584019260778917,0.243658033604276,1
"7/23/13","NOH",-0.330053785684735,0,"L",16.83120119,"UM",35.73950269,"Pantex",13.9,25,8.5,-1.8679147703765,27,-1.02724193103344,0.734567925958658,1
"7/23/13","DEV",3.94994621431527,0,"L",25.83990944,"UM",38.59108559,"Pantex",13.9,25,8.5,-1.8679147703765,27,0.342798168130566,0.902334260615227,1
"7/24/13","DIK",0.169946214315265,0,"F",16.00125424,"UM",17.21607988,"Pantex",11.6,25,8.5,-3.0179147703765,27,-1.1888502371944,-0.861721187960686,0
"7/24/13","TYS",0.539946214315266,0,"B",15.31465028,"UM",25.68615299,"Pantex",11.6,25,8.5,-3.0179147703765,27,-1.32901379978371,0.0127000093403171,0
"7/25/13","TAL",-2.88005378568473,0,"L",21.80353275,"UM",17.8299311,"Pantex",13.3,27.5,8.1,-2.3679147703765,27,-0.200020834563369,-0.785154098397325,1
"7/25/13","VOD",-0.270053785684734,0,"L",21.96061088,"UM",38.16950107,"Pantex",13.3,27.5,8.1,-2.3679147703765,27,-0.177079254164425,0.87832803260131,1
"7/25/13","MHE",0.709946214315266,0,"L",20.7242613,"UM",21.21716983,"Pantex",13.3,27.5,8.1,-2.3679147703765,27,-0.362267310797351,-0.405031977387388,1
"7/25/13","HOO",1.11994621431527,0,"L",23.40513733,"UM",23.57688411,"Pantex",13.3,27.5,8.1,-2.3679147703765,27,0.0265163709034305,-0.174561945540909,1
"7/25/13","KNU",4.65994621431527,1,"F",21.52097871,"UM",24.32715561,"Pantex",13.3,27.5,8.1,-2.3679147703765,27,-0.241707598622496,-0.106099089197086,0
"7/25/13","DJI",5.94994621431526,0,"F",27.69471193,"UM",32.51642796,"Pantex",13.3,27.5,8.1,-2.3679147703765,27,0.564342672074701,0.528017413603861,0
"7/30/13","GAS",-2.10005378568473,0,"L",19.48145122,"UM",24.54012652,"Pantex",14.1,25,8.3,-1.8679147703765,28,-0.559909458594423,-0.0870498322320567,1
"7/30/13","TAN",-1.48005378568473,0,"F",19.34686395,"UM",35.28064924,"Pantex",14.1,25,8.3,-1.8679147703765,28,-0.582064948449804,0.706327474390499,0
"7/30/13","MUL",-0.440053785684734,0,"F",20.71487792,"UM",37.06822918,"Pantex",14.1,25,8.3,-1.8679147703765,28,-0.363714658132416,0.814345256926252,0
"7/31/13","SOL",-2.02005378568473,0,"L",21.4660558,"UM",27.21600256,"Pantex",14.1,25,8.3,-1.8679147703765,28,-0.249874183298499,0.139135691954967,1
"7/31/13","JOH",0.919946214315265,0,"L",19.05828554,"UM",28.07060695,"Pantex",14.1,25,8.3,-1.8679147703765,28,-0.630094300716813,0.206705540475085,1
"7/31/13","TYW",3.54994621431527,0,"F",19.08239839,"UM",28.94110215,"Pantex",14.1,25,8.3,-1.8679147703765,28,-0.626053343005607,0.273449084346218,0
"7/31/13","YEL",4.12994621431527,1,"F",20.73764523,"UM",22.2235139,"Pantex",14.1,25,8.3,-1.8679147703765,28,-0.360204028827876,-0.303757330705037,0
"7/31/13","ZEU",4.68994621431527,0,"L",22.67389406,"UM",39.31791887,"Pantex",14.1,25,8.3,-1.8679147703765,28,-0.0749259510167312,0.94311291953302,1
"8/6/13","OSC",-0.340053785684734,0,"B",22.07871748,"UM",35.03500311,"Pantex",11.6,25,8.1,-3.2179147703765,28,-0.159937364267971,0.691057691139645,0
"8/6/13","VOD",-0.240053785684735,0,"L",31.87868474,"UM",42.73805681,"Pantex",11.6,25,8.1,-3.2179147703765,28,1.01399439671986,1.1254010046114,1
"8/13/13","MUL",-0.410053785684735,0,"F",31.84810686,"UM",50.4537046,"Pantex",11.8,14.5,9.2,-2.5679147703765,25,1.01092742669811,1.48811419211038,0
"8/15/13","SEG",-1.62005378568473,0,"L",2.353009168,"UM",3.764638963,"Pantex",14.2,14,8.2,-1.8679147703765,26,-7.31531551961027,-4.18404222795404,1
"8/15/13","DIE",-1.18005378568473,0,"L",20.94194073,"UM",49.42421417,"Pantex",14.2,14,8.2,-1.8679147703765,26,-0.328873836408209,1.44305935744134,1
"8/15/13","NOH",-0.270053785684734,0,"L",21.53870765,"UM",38.77822401,"Pantex",14.2,14,8.2,-1.8679147703765,26,-0.239075900247908,0.912906531284758,1
"8/16/13","TAL",-2.82005378568473,0,"L",18.21806598,"UM",22.12178334,"Pantex",14.2,13,8.2,-1.8679147703765,27,-0.774192029174114,-0.31378448773441,1
"8/16/13","DIK",0.229946214315266,0,"F",16.74049456,"UM",16.77399945,"Pantex",14.2,13,8.2,-1.8679147703765,27,-1.0445118774413,-0.918573324644514,0
"8/18/13","SAW",3.91994621431527,0,"F",24.34342132,"UM",66.03071634,"Pantex",15.2,13,8.6,-1.1679147703765,27,0.152135022836488,2.07614293949309,0
"8/19/13","MHE",0.779946214315267,0,"L",18.99046855,"UM",14.97127468,"Pantex",13.1,13,8.6,-2.2179147703765,27,-0.641486897042309,-1.16705308691629,1
"8/21/13","GAS",-2.04005378568473,0,"L",19.93365156,"UM",31.47406693,"Pantex",14.7,13,8,-1.7179147703765,27,-0.486574431552162,0.456811788496714,1
"8/21/13","SOL",-1.96005378568473,0,"L",17.17558435,"UM",39.7683871,"Pantex",14.7,13,8,-1.7179147703765,27,-0.962510478766438,0.968009560855617,1
"8/21/13","PHO",-0.890053785684733,0,"B",13.21000281,"UM",26.73307912,"Pantex",14.7,13,8,-1.7179147703765,27,-1.80148259990532,0.100008469570724,0
"8/21/13","VOD",-0.200053785684734,0,"L",17.82429147,"UM",42.62616099,"Pantex",14.7,13,8,-1.7179147703765,27,-0.844027468621062,1.11967157436763,1
"8/21/13","JOH",0.969946214315266,0,"L",21.17300549,"UM",22.13696095,"Pantex",14.7,13,8,-1.7179147703765,27,-0.293804624797551,-0.312285571002108,1
"8/21/13","BUM",1.72994621431527,0,"L",20.84115336,"UM",53.0557641,"Pantex",14.7,13,8,-1.7179147703765,27,-0.344291925032473,1.59801524182334,1
"8/21/13","GOH",2.27994621431527,0,"F",14.68356391,"UM",19.84248136,"Pantex",14.7,13,8,-1.7179147703765,27,-1.46350121911438,-0.551426414406535,0
"8/21/13","TYW",3.60994621431527,0,"F",14.33739551,"UM",21.83816507,"Pantex",14.7,13,8,-1.7179147703765,27,-1.5397478104939,-0.341984951138121,0
"8/21/13","YEL",4.17994621431527,1,"F",13.24468909,"UM",18.91246328,"Pantex",14.7,13,8,-1.7179147703765,27,-1.79310191628116,-0.656337371104133,0
"8/21/13","ZEU",4.74994621431527,0,"L",18.8086675,"UM",39.77203549,"Pantex",14.7,13,8,-1.7179147703765,27,-0.672229599521828,0.968210048010319,1
"8/22/13","DIE",-1.16005378568473,0,"L",24.02917058,"UM",29.14123246,"Pantex",14.9,14.25,8.4,-1.4179147703765,27,0.110610252413225,0.288509734203926,1
"8/22/13","WAL",-0.220053785684733,0,"L",22.02708583,"UM",30.09006012,"Pantex",14.9,14.25,8.4,-1.4179147703765,27,-0.167419828434595,0.3585336620647,1
"8/22/13","TYS",0.619946214315267,0,"B",19.95823158,"UM",19.06401698,"Pantex",14.9,14.25,8.4,-1.4179147703765,27,-0.482636012457426,-0.638894124220656,0
"8/22/13","HOO",1.19994621431527,0,"L",19.99211257,"UM",34.66468178,"Pantex",14.9,14.25,8.4,-1.4179147703765,27,-0.477215256562415,0.66783432395142,1
"8/22/13","DEV",4.02994621431527,0,"L",25.49179012,"UM",43.46332363,"Pantex",14.9,14.25,8.4,-1.4179147703765,27,0.299449743333099,1.16217721932586,1
"9/2/13","WAL",-0.190053785684734,0,"L",24.1319738,"UM",40.73075096,"Pantex",15.6,9.15,9,-0.7679147703765,27,0.124254034022691,1.02026625787462,1
"9/2/13","MHE",0.819946214315266,0,"L",20.10236299,"UM",26.48731443,"Pantex",15.6,9.15,9,-0.7679147703765,27,-0.45963921829065,0.0798239841986185,1
"9/2/13","HOO",1.22994621431527,0,"L",22.73125652,"UM",50.25707242,"Pantex",15.6,9.15,9,-0.7679147703765,27,-0.0668508668395814,1.47958019701937,1
"9/2/13","BUM",1.75994621431527,0,"L",16.51560529,"UM",22.74784884,"Pantex",15.6,9.15,9,-0.7679147703765,27,-1.08773620234679,-0.252793082680919,1
"9/2/13","SAW",3.95994621431527,0,"F",19.74620575,"UM",45.43845088,"Pantex",15.6,9.15,9,-0.7679147703765,27,-0.516769293300687,1.25930183443899,0
"9/13/13","DIE",-1.10005378568473,0,"L",24.44098496,"UM",25.60767614,"Pantex",15.3,4.8,8.4,-1.2179147703765,27,0.164917991661924,0.00601272222166382,1
"9/13/13","WAL",-0.160053785684735,0,"L",26.77516411,"UM",30.18987289,"Pantex",15.3,4.8,8.4,-1.2179147703765,27,0.456427284692434,0.365771134682399,1
"9/13/13","TYS",0.679946214315265,0,"B",21.69307829,"UM",21.24280599,"Pantex",15.3,4.8,8.4,-1.2179147703765,27,-0.216252121262364,-0.40239293434752,0
"9/13/13","MHE",0.849946214315267,0,"L",21.54513009,"UM",17.36587183,"Pantex",15.3,4.8,8.4,-1.2179147703765,27,-0.238123082458618,-0.842788386529343,1
"9/13/13","HOO",1.25994621431527,0,"L",25.9851492,"UM",39.65445546,"Pantex",15.3,4.8,8.4,-1.2179147703765,27,0.360711279955126,0.961739490561471,1
"9/13/13","SAW",3.98994621431527,0,"F",28.53838694,"UM",32.19745326,"Pantex",15.3,4.8,8.4,-1.2179147703765,27,0.660247382179069,0.506472959381391,0
"9/13/13","DEV",4.08994621431527,0,"L",22.20899889,"UM",54.38746968,"Pantex",15.3,4.8,8.4,-1.2179147703765,27,-0.141134474698036,1.65219344264608,1
"10/15/13","BUM",1.87994621431527,0,"L",37.91724908,"UM",29.66316843,"Pantex",15.3,3,8.1,-1.3679147703765,24,1.56838376041939,0.327306184613758,1
"10/17/13","GAS",-1.89005378568473,0,"L",21.20561839,"UM",32.05449485,"Pantex",15.4,3,8.2,-1.2679147703765,24,-0.288885737931059,0.496747786835554,1
"10/17/13","QHO",1.89994621431527,0,"L",31.41048779,"UM",46.42998156,"Pantex",15.4,3,8.2,-1.2679147703765,24,0.966708539671087,1.30647878922541,1
"10/17/13","TYW",3.75994621431527,0,"F",31.67809748,"UM",18.162852,"Pantex",15.4,3,8.2,-1.2679147703765,24,0.993821555690061,-0.744723403463562,0
"1/9/14","JOH",1.34994621431527,0,"L",31.15873929,"UM",29.74087211,"Pantex",16.3,0,7.4,-1.2179147703765,19,0.940990810139975,0.33302359068567,1
"1/9/14","DEV",4.40994621431527,0,"L",41.57444293,"UM",38.60881295,"Pantex",16.3,0,7.4,-1.2179147703765,19,1.86266130217792,0.90333795277513,1
"1/9/14","YEL",4.56994621431527,1,"F",25.38486411,"UM",15.57692308,"Pantex",16.3,0,7.4,-1.2179147703765,19,0.2860162291892,-1.08038382807757,0
